trial,Pos.,Neu.,Neg.,Summary
Mae Jemison T73,0.0,0.815,0.185,-0.5927
Mae Jemison T74,0.331,0.669,0.0,0.7125
Mae Jemison T75,0.156,0.844,0.0,0.34
Mae Jemison T76,0.218,0.782,0.0,0.5622
Mae Jemison T77,0.232,0.768,0.0,0.5622
Mae Jemison T78,0.232,0.768,0.0,0.5622
Mae Jemison T79,0.0,1.0,0.0,0.0
Mae Jemison T80,0.232,0.768,0.0,0.5622
Mae Jemison T81,0.232,0.768,0.0,0.5622
Mae Jemison T82,0.232,0.768,0.0,0.5622
Mae Jemison T83,0.232,0.768,0.0,0.5622
Mae Jemison T84,0.232,0.768,0.0,0.5622
Mae Jemison T85,0.288,0.712,0.0,0.5622
Mae Jemison T86,0.232,0.768,0.0,0.5622
Mae Jemison T87,0.232,0.768,0.0,0.5622
Mae Jemison T88,0.0,0.774,0.226,-0.4215
Mae Jemison T89,0.232,0.768,0.0,0.5622
Mae Jemison T90,0.232,0.768,0.0,0.5622
Mae Jemison T91,0.331,0.669,0.0,0.7125
Mae Jemison T92,0.232,0.768,0.0,0.5622
Mae Jemison T93,0.232,0.768,0.0,0.5622
Mae Jemison T94,0.232,0.768,0.0,0.5622
Mae Jemison T95,0.232,0.768,0.0,0.5622
Mae Jemison T96,0.232,0.768,0.0,0.5622
Mae Jemison T97,0.232,0.768,0.0,0.5622
Mae Jemison T98,0.232,0.768,0.0,0.5622
Mae Jemison T99,0.232,0.768,0.0,0.5622
Mae Jemison T100,0.232,0.768,0.0,0.5622
Mae Jemison T101,0.266,0.734,0.0,0.4404
Mae Jemison T102,0.232,0.768,0.0,0.5622
Mae Jemison T103,0.288,0.712,0.0,0.5622
Mae Jemison T104,0.172,0.828,0.0,0.3252
Mae Jemison T105,0.218,0.782,0.0,0.5994
Mae Jemison T106,0.27,0.73,0.0,0.3252
Mae Jemison T107,0.176,0.824,0.0,0.4939
Mae Jemison T108,0.282,0.718,0.0,0.7096
Mae Jemison T109,0.0,1.0,0.0,0.0
Mae Jemison T110,0.163,0.837,0.0,0.5719
Mae Jemison T111,0.0,1.0,0.0,0.0
Mae Jemison T112,0.163,0.837,0.0,0.5719
Mae Jemison T113,0.226,0.774,0.0,0.5859
Mae Jemison T114,0.0,1.0,0.0,0.0
Mae Jemison T115,0.214,0.786,0.0,0.4588
Mae Jemison T116,0.262,0.738,0.0,0.7964
Mae Jemison T117,0.157,0.843,0.0,0.4215
Mae Jemison T118,0.167,0.833,0.0,0.34
Mae Jemison T119,0.0,1.0,0.0,0.0
Mae Jemison T120,0.232,0.768,0.0,0.5622
Mae Jemison T121,0.0,0.774,0.226,-0.4215
Mae Jemison T122,0.0,0.703,0.297,-0.4215
Mae Jemison T123,0.082,0.784,0.134,-0.34
Mae Jemison T124,0.0,1.0,0.0,0.0
Mae Jemison T125,0.183,0.817,0.0,0.5563
Mae Jemison T126,0.0,0.817,0.183,-0.4215
Mae Jemison T127,0.216,0.784,0.0,0.5562
Mae Jemison T128,0.439,0.561,0.0,0.8225
Mae Jemison T129,0.294,0.706,0.0,0.3252
Mae Jemison T130,0.288,0.712,0.0,0.5622
Mae Jemison T131,0.0,1.0,0.0,0.0
Mae Jemison T132,0.06,0.82,0.12,-0.2732
Mae Jemison T133,0.0,1.0,0.0,0.0
Mae Jemison T134,0.0,1.0,0.0,0.0
Mae Jemison T135,0.0,1.0,0.0,0.0
Mae Jemison T136,0.254,0.746,0.0,0.6249
Mae Jemison T137,0.0,1.0,0.0,0.0
Mae Jemison T138,0.0,1.0,0.0,0.0
Mae Jemison T139,0.469,0.531,0.0,0.8658
Mae Jemison T140,0.457,0.543,0.0,0.8442
Mae Jemison T141,0.144,0.856,0.0,0.4939
Mae Jemison T142,0.0,1.0,0.0,0.0
Mae Jemison T143,0.235,0.765,0.0,0.673
Mae Jemison T144,0.317,0.683,0.0,0.7579
Mae Jemison T145,0.0,1.0,0.0,0.0
Mae Jemison T146,0.058,0.942,0.0,0.0258
Mae Jemison T147,0.104,0.896,0.0,0.2732
Mae Jemison T148,0.0,0.798,0.202,-0.4215
Mae Jemison T149,0.232,0.768,0.0,0.5622
Mae Jemison T0,0.232,0.768,0.0,0.5622
Grace Hopper T1,0.362,0.638,0.0,0.6249
Grace Hopper T2,0.157,0.843,0.0,0.4215
Grace Hopper T3,0.353,0.647,0.0,0.5994
Grace Hopper T4,0.288,0.712,0.0,0.6858
Grace Hopper T5,0.818,0.182,0.0,0.8398
Grace Hopper T6,0.435,0.565,0.0,0.7717
Grace Hopper T7,0.0,1.0,0.0,0.0
Grace Hopper T8,0.123,0.877,0.0,0.4215
Grace Hopper T9,0.177,0.823,0.0,0.4215
Grace Hopper T10,0.132,0.708,0.16,-0.1513
Grace Hopper T11,0.25,0.75,0.0,0.6124
Grace Hopper T12,0.435,0.565,0.0,0.7717
Grace Hopper T13,0.123,0.877,0.0,0.4215
Grace Hopper T14,0.157,0.843,0.0,0.4215
Grace Hopper T15,0.0,0.841,0.159,-0.5256
Grace Hopper T16,0.203,0.797,0.0,0.4215
Grace Hopper T17,0.28,0.5,0.22,0.1531
Grace Hopper T18,0.219,0.781,0.0,0.4215
Grace Hopper T19,0.0,1.0,0.0,0.0
Grace Hopper T20,0.242,0.758,0.0,0.5859
Grace Hopper T21,0.206,0.63,0.164,0.0
Grace Hopper T22,0.867,0.133,0.0,0.7579
Grace Hopper T23,0.171,0.829,0.0,0.5719
Grace Hopper T24,0.0,0.879,0.121,-0.3252
Grace Hopper T25,0.391,0.609,0.0,0.7717
Grace Hopper T26,0.318,0.682,0.0,0.6808
Grace Hopper T27,0.189,0.811,0.0,0.4215
Grace Hopper T28,0.167,0.833,0.0,0.4215
Grace Hopper T29,0.318,0.682,0.0,0.6808
Grace Hopper T30,0.239,0.761,0.0,0.6858
Grace Hopper T31,0.353,0.647,0.0,0.5994
Grace Hopper T32,0.118,0.882,0.0,0.4215
Grace Hopper T33,0.157,0.843,0.0,0.4215
Grace Hopper T34,0.177,0.823,0.0,0.4215
Grace Hopper T35,0.141,0.859,0.0,0.4215
Grace Hopper T36,0.37,0.63,0.0,0.5719
Grace Hopper T37,0.247,0.567,0.186,0.128
Grace Hopper T38,0.336,0.664,0.0,0.7269
Grace Hopper T39,0.336,0.664,0.0,0.7269
Grace Hopper T40,0.336,0.664,0.0,0.7269
Grace Hopper T41,0.336,0.664,0.0,0.7269
Grace Hopper T42,0.336,0.664,0.0,0.7269
Grace Hopper T43,0.336,0.664,0.0,0.7269
Grace Hopper T44,0.336,0.664,0.0,0.7269
Grace Hopper T45,0.336,0.664,0.0,0.7269
Grace Hopper T46,0.336,0.664,0.0,0.7269
Grace Hopper T47,0.336,0.664,0.0,0.7269
Grace Hopper T48,0.336,0.664,0.0,0.7269
Grace Hopper T49,0.336,0.664,0.0,0.7269
Grace Hopper T50,0.336,0.664,0.0,0.7269
Grace Hopper T51,0.336,0.664,0.0,0.7269
Grace Hopper T52,0.336,0.664,0.0,0.7269
Grace Hopper T53,0.336,0.664,0.0,0.7269
Grace Hopper T54,0.336,0.664,0.0,0.7269
Grace Hopper T55,0.336,0.664,0.0,0.7269
Grace Hopper T56,0.336,0.664,0.0,0.7269
Grace Hopper T57,0.336,0.664,0.0,0.7269
Grace Hopper T58,0.336,0.664,0.0,0.7269
Grace Hopper T59,0.336,0.664,0.0,0.7269
Grace Hopper T60,0.286,0.714,0.0,0.4215
Grace Hopper T61,0.317,0.683,0.0,0.6249
Grace Hopper T62,0.124,0.876,0.0,0.34
Grace Hopper T63,0.0,1.0,0.0,0.0
Grace Hopper T64,0.142,0.66,0.198,-0.2732
Grace Hopper T65,0.157,0.683,0.161,0.2263
Grace Hopper T66,0.203,0.797,0.0,0.4215
Grace Hopper T67,0.167,0.833,0.0,0.4215
Grace Hopper T68,0.157,0.843,0.0,0.4215
Grace Hopper T69,0.141,0.859,0.0,0.4215
Grace Hopper T70,0.309,0.691,0.0,0.7003
Grace Hopper T71,0.0,0.825,0.175,-0.5256
Grace Hopper T72,0.298,0.702,0.0,0.6249
Grace Hopper T73,0.167,0.833,0.0,0.296
Grace Hopper T74,0.0,1.0,0.0,0.0
Grace Hopper T75,0.407,0.593,0.0,0.8625
Grace Hopper T76,0.361,0.639,0.0,0.7845
Grace Hopper T77,0.355,0.645,0.0,0.836
Grace Hopper T78,0.237,0.763,0.0,0.4215
Grace Hopper T79,0.272,0.728,0.0,0.7178
Grace Hopper T80,0.3,0.7,0.0,0.7178
Grace Hopper T81,0.257,0.743,0.0,0.7639
Grace Hopper T82,0.0,0.896,0.104,-0.296
Grace Hopper T83,0.313,0.687,0.0,0.743
Grace Hopper T84,0.25,0.75,0.0,0.6124
Grace Hopper T85,0.167,0.833,0.0,0.4215
Grace Hopper T86,0.126,0.721,0.153,-0.1513
Grace Hopper T87,0.122,0.878,0.0,0.2382
Grace Hopper T88,0.0,1.0,0.0,0.0
Grace Hopper T89,0.135,0.865,0.0,0.4215
Grace Hopper T90,0.326,0.674,0.0,0.7003
Grace Hopper T91,0.157,0.843,0.0,0.4215
Grace Hopper T92,0.157,0.843,0.0,0.4215
Grace Hopper T93,0.0,1.0,0.0,0.0
Grace Hopper T94,0.257,0.662,0.081,0.7003
Grace Hopper T95,0.412,0.588,0.0,0.4215
Grace Hopper T96,0.167,0.833,0.0,0.4215
Grace Hopper T97,0.483,0.517,0.0,0.4215
Grace Hopper T98,0.141,0.859,0.0,0.4215
Grace Hopper T99,0.0,1.0,0.0,0.0
Grace Hopper T100,0.0,1.0,0.0,0.0
Grace Hopper T101,0.224,0.776,0.0,0.6369
Grace Hopper T102,0.315,0.685,0.0,0.7845
Grace Hopper T103,0.447,0.553,0.0,0.8658
Grace Hopper T104,0.583,0.417,0.0,0.4215
Grace Hopper T105,0.177,0.823,0.0,0.4215
Grace Hopper T106,0.189,0.811,0.0,0.4215
Grace Hopper T107,0.0,0.897,0.103,-0.128
Grace Hopper T108,0.0,1.0,0.0,0.0
Grace Hopper T109,0.286,0.714,0.0,0.6808
Grace Hopper T110,0.0,1.0,0.0,0.0
Grace Hopper T111,0.198,0.645,0.157,0.0
Grace Hopper T112,0.219,0.781,0.0,0.4215
Grace Hopper T113,0.132,0.708,0.16,-0.1513
Grace Hopper T114,0.123,0.877,0.0,0.4215
Grace Hopper T115,0.564,0.436,0.0,0.9524
Grace Hopper T116,0.0,0.804,0.196,-0.4848
Grace Hopper T117,0.272,0.728,0.0,0.7178
Grace Hopper T118,0.0,0.8,0.2,-0.5411
Grace Hopper T119,0.0,1.0,0.0,0.0
Grace Hopper T120,0.217,0.783,0.0,0.6124
Grace Hopper T121,0.241,0.759,0.0,0.6597
Grace Hopper T122,0.0,1.0,0.0,0.0
Grace Hopper T123,0.141,0.859,0.0,0.4215
Grace Hopper T124,0.355,0.645,0.0,0.836
Grace Hopper T125,0.237,0.763,0.0,0.4215
Grace Hopper T126,0.309,0.691,0.0,0.7003
Grace Hopper T127,0.225,0.775,0.0,0.4404
Grace Hopper T128,0.132,0.708,0.16,-0.1513
Grace Hopper T129,0.177,0.823,0.0,0.4215
Grace Hopper T130,0.132,0.708,0.16,-0.1513
Grace Hopper T131,0.25,0.75,0.0,0.6124
Grace Hopper T132,0.435,0.565,0.0,0.7717
Grace Hopper T133,0.123,0.877,0.0,0.4215
Grace Hopper T134,0.157,0.843,0.0,0.4215
Grace Hopper T135,0.0,0.841,0.159,-0.5256
Grace Hopper T136,0.203,0.797,0.0,0.4215
Grace Hopper T137,0.28,0.5,0.22,0.1531
Grace Hopper T138,0.435,0.565,0.0,0.7717
Grace Hopper T139,0.219,0.781,0.0,0.4215
Grace Hopper T140,0.435,0.565,0.0,0.7717
Grace Hopper T141,0.0,1.0,0.0,0.0
Grace Hopper T142,0.362,0.638,0.0,0.6249
Grace Hopper T143,0.157,0.843,0.0,0.4215
Grace Hopper T144,0.353,0.647,0.0,0.5994
Grace Hopper T145,0.288,0.712,0.0,0.6858
Grace Hopper T146,0.818,0.182,0.0,0.8398
Grace Hopper T147,0.435,0.565,0.0,0.7717
Grace Hopper T148,0.435,0.565,0.0,0.7717
Grace Hopper T149,0.0,1.0,0.0,0.0
Grace Hopper T0,0.123,0.877,0.0,0.4215
